timestamp,datetime,open,high,low,close,volume
1780493700000,2026-06-03 13:35:00,1874.67,1874.67,1869.37,1870.76,9.6579
1780494000000,2026-06-03 13:40:00,1872.21,1872.22,1863.95,1864.76,7.0294
1780494300000,2026-06-03 13:45:00,1864.76,1866.15,1861.86,1865.55,12.7337
1780494600000,2026-06-03 13:50:00,1865.54,1872.4,1864.67,1868.63,42.8817
1780494900000,2026-06-03 13:55:00,1868.62,1869.49,1865.31,1867.52,19.5231
1780495200000,2026-06-03 14:00:00,1867.53,1868.38,1862.19,1864.04,22.8021
1780495500000,2026-06-03 14:05:00,1864.03,1866.21,1862.71,1862.76,182.3921
1780495800000,2026-06-03 14:10:00,1862.75,1866.03,1862.41,1866.03,13.4574
1780496100000,2026-06-03 14:15:00,1866.02,1866.03,1858.21,1859.33,11.7833
1780496400000,2026-06-03 14:20:00,1859.34,1859.34,1854.84,1856.63,12.8409
1780496700000,2026-06-03 14:25:00,1856.62,1859.3,1855.23,1856.65,7.5561
1780497000000,2026-06-03 14:30:00,1857.31,1859.41,1853.29,1854.48,9.3835
1780497300000,2026-06-03 14:35:00,1854.47,1861.68,1854.47,1861.23,3.848
1780497600000,2026-06-03 14:40:00,1861.23,1861.23,1853.6,1853.6,16.334
1780497900000,2026-06-03 14:45:00,1853.6,1858.36,1853.2,1856.1,14.8905
1780498200000,2026-06-03 14:50:00,1856.26,1858.82,1853.63,1857.32,9.5024
1780498500000,2026-06-03 14:55:00,1857.32,1857.74,1854.23,1857.74,6.0012
1780498800000,2026-06-03 15:00:00,1857.74,1858.74,1856.43,1857.67,5.3029
1780499100000,2026-06-03 15:05:00,1856.37,1856.37,1848.74,1850.67,8.9952
1780499400000,2026-06-03 15:10:00,1850.67,1853.47,1848.36,1851.04,7.3263
1780499700000,2026-06-03 15:15:00,1851.19,1852.61,1846.47,1846.6,19.0481
1780500000000,2026-06-03 15:20:00,1846.09,1847.81,1845.01,1847.12,12.9336
1780500300000,2026-06-03 15:25:00,1847.41,1854.85,1845.97,1853.72,4.8508
1780500600000,2026-06-03 15:30:00,1853.47,1855.68,1846.19,1846.19,33.7343
1780500900000,2026-06-03 15:35:00,1846.09,1849.41,1843.49,1845.87,28.3523
1780501200000,2026-06-03 15:40:00,1844.46,1846.96,1843.73,1846.62,11.3236
1780501500000,2026-06-03 15:45:00,1845.01,1846.27,1837.62,1842.54,16.4208
1780501800000,2026-06-03 15:50:00,1842.54,1843.2,1836.84,1838.39,7.5396
1780502100000,2026-06-03 15:55:00,1838.21,1840.44,1836.37,1836.4,4.6681
