timestamp,datetime,open,high,low,close,volume
1780493700000,2026-06-03 13:35:00,67101.71,76707.8,66890.41,66958.68,68.96089
1780494000000,2026-06-03 13:40:00,66958.68,66981.65,66718.0,66744.29,4.20642
1780494300000,2026-06-03 13:45:00,66744.28,66808.28,59521.6,66774.55,4.47476
1780494600000,2026-06-03 13:50:00,66775.07,67036.45,66772.49,66940.52,14.73002
1780494900000,2026-06-03 13:55:00,66948.61,66966.01,57163.15,65418.35,1.01999
1780495200000,2026-06-03 14:00:00,53809.74,60033.19,44124.96,56784.5,2.5
1780495500000,2026-06-03 14:05:00,56784.5,60122.28,43388.73,44389.0,1.64851
1780495800000,2026-06-03 14:10:00,56840.18,61015.52,42571.7,53451.04,1.31692
1780496100000,2026-06-03 14:15:00,58483.79,63630.07,45658.83,57608.7,2.11121
1780496400000,2026-06-03 14:20:00,57608.7,64000.0,45894.42,54303.0,1.34506
1780496700000,2026-06-03 14:25:00,54784.9,61422.22,44958.65,45397.7,1.00619
1780497000000,2026-06-03 14:30:00,45389.39,59773.5,41176.1,55296.77,1.94625
1780497300000,2026-06-03 14:35:00,56020.4,62609.2,44955.69,44955.69,1.64982
1780497600000,2026-06-03 14:40:00,44773.62,54940.8,40697.33,40812.38,0.68129
1780497900000,2026-06-03 14:45:00,42244.39,55836.2,40106.2,55836.2,1.46307
1780498200000,2026-06-03 14:50:00,56114.63,56116.48,42010.64,43803.36,0.09686
1780498500000,2026-06-03 14:55:00,40545.78,50166.37,35456.7,35725.7,1.51637
1780498800000,2026-06-03 15:00:00,35515.63,47233.07,31334.43,31334.43,1.21606
1780499100000,2026-06-03 15:05:00,31509.8,41157.54,27513.81,27546.5,1.1634
1780499400000,2026-06-03 15:10:00,27782.07,34068.7,22812.3,24822.22,1.28287
1780499700000,2026-06-03 15:15:00,30970.57,31228.1,23455.1,24323.7,0.32009
1780500000000,2026-06-03 15:20:00,25148.9,29495.4,20690.58,21056.97,1.53991
1780500300000,2026-06-03 15:25:00,21056.97,24878.52,17692.92,17820.89,1.72581
1780500600000,2026-06-03 15:30:00,17820.89,23055.38,15307.6,15437.3,1.79106
1780500900000,2026-06-03 15:35:00,15437.3,16946.1,11909.07,11913.75,1.68124
1780501200000,2026-06-03 15:40:00,11915.6,15327.0,11788.77,14424.2,0.1536
1780501500000,2026-06-03 15:45:00,16012.36,16093.1,10899.69,10986.5,2.3702
1780501800000,2026-06-03 15:50:00,10973.07,12651.5,8872.44,9908.81,2.61062
1780502100000,2026-06-03 15:55:00,10429.8,10899.69,7835.27,7835.27,3.42704
1780502400000,2026-06-03 16:00:00,8178.2,10517.41,7190.73,8000.9,4.54425
1780502700000,2026-06-03 16:05:00,8081.4,9182.15,6670.55,8615.3,4.55078
1780503000000,2026-06-03 16:10:00,8694.8,9172.32,6490.4,6546.8,1.87233
1780503300000,2026-06-03 16:15:00,6513.58,6719.93,4820.47,4983.38,4.19009
1780503600000,2026-06-03 16:20:00,4900.32,6016.19,4204.01,4330.13,4.85314
1780503900000,2026-06-03 16:25:00,4196.66,4892.36,3483.19,3533.09,4.39568
1780504200000,2026-06-03 16:30:00,3533.09,4231.29,2831.32,2831.32,3.24724
1780504500000,2026-06-03 16:35:00,2859.92,3094.1,2220.81,2315.58,8.54416
1780504800000,2026-06-03 16:40:00,2315.58,2988.62,2170.37,2905.0,7.38561
1780505100000,2026-06-03 16:45:00,2914.5,3150.8,2153.6,2328.8,11.78312
1780505400000,2026-06-03 16:50:00,2328.8,2406.7,1900.19,1950.78,7.07964
1780505700000,2026-06-03 16:55:00,1965.32,2244.12,1672.52,1748.41,7.24402
1780506000000,2026-06-03 17:00:00,1748.41,2163.2,1533.29,1610.2,12.09976
1780506300000,2026-06-03 17:05:00,1621.1,1621.1,1196.91,1285.12,6.73666
1780506600000,2026-06-03 17:10:00,1278.41,1332.76,1256.4,1280.2,5.93097
1780506900000,2026-06-03 17:15:00,1285.8,1408.8,1105.22,1268.9,18.508
1780507200000,2026-06-03 17:20:00,1273.9,1355.9,1046.23,1046.23,14.0077
1780507500000,2026-06-03 17:25:00,1046.23,1236.6,916.38,1031.5,8.81986
1780507800000,2026-06-03 17:30:00,1022.9,1034.0,847.88,972.2,14.08325
1780508100000,2026-06-03 17:35:00,972.2,1071.82,963.8,1032.4,9.80999
1780508400000,2026-06-03 17:40:00,1032.4,1168.97,856.6,1024.0,21.30559
1780508700000,2026-06-03 17:45:00,1015.7,1069.9,1015.7,1053.0,2.97406
1780509000000,2026-06-03 17:50:00,1049.05,1060.89,876.6,1031.23,6.25314
1780509300000,2026-06-03 17:55:00,1031.23,1072.56,802.04,853.84,14.02039
1780509600000,2026-06-03 18:00:00,846.3,994.98,846.3,981.5,10.57958
1780509900000,2026-06-03 18:05:00,973.3,1194.27,928.25,1183.0,11.14457
