timestamp,datetime,open,high,low,close,volume
1780493580000,2026-06-03 13:33:00,1874.67,1874.67,1874.67,1874.67,0.0027
1780493760000,2026-06-03 13:36:00,1871.47,1872.44,1869.37,1872.43,8.3293
1780493940000,2026-06-03 13:39:00,1872.44,1872.44,1869.95,1869.95,4.5055
1780494120000,2026-06-03 13:42:00,1869.76,1869.76,1863.95,1864.76,3.8498
1780494300000,2026-06-03 13:45:00,1864.76,1865.4,1862.14,1862.14,5.4877
1780494480000,2026-06-03 13:48:00,1862.14,1866.95,1861.86,1866.95,15.9468
1780494660000,2026-06-03 13:51:00,1868.16,1872.4,1868.15,1870.37,19.3155
1780494840000,2026-06-03 13:54:00,1870.37,1870.38,1867.27,1867.27,24.2884
1780495020000,2026-06-03 13:57:00,1867.28,1867.81,1865.31,1867.52,10.1001
1780495200000,2026-06-03 14:00:00,1867.53,1868.38,1862.97,1864.63,14.8883
1780495380000,2026-06-03 14:03:00,1864.75,1864.76,1862.19,1862.72,11.3179
1780495560000,2026-06-03 14:06:00,1862.71,1866.21,1862.71,1865.36,119.5613
1780495740000,2026-06-03 14:09:00,1865.36,1865.85,1862.75,1862.77,70.9635
1780495920000,2026-06-03 14:12:00,1862.77,1866.03,1862.41,1866.03,1.9206
1780496100000,2026-06-03 14:15:00,1866.02,1866.03,1863.35,1863.36,4.9157
1780496280000,2026-06-03 14:18:00,1863.36,1863.36,1856.61,1857.89,15.0232
1780496460000,2026-06-03 14:21:00,1858.83,1859.34,1854.84,1857.47,3.5959
1780496640000,2026-06-03 14:24:00,1857.46,1859.3,1855.4,1859.3,3.6344
1780496820000,2026-06-03 14:27:00,1856.96,1857.14,1855.23,1856.65,5.0111
1780497000000,2026-06-03 14:30:00,1857.31,1859.41,1856.08,1856.09,5.1965
1780497180000,2026-06-03 14:33:00,1856.09,1857.01,1853.29,1857.0,5.1187
1780497360000,2026-06-03 14:36:00,1856.93,1861.68,1856.41,1860.43,2.7109
1780497540000,2026-06-03 14:39:00,1860.97,1861.68,1857.3,1857.6,6.8539
1780497720000,2026-06-03 14:42:00,1857.41,1857.55,1853.6,1853.6,9.6855
1780497900000,2026-06-03 14:45:00,1853.6,1857.24,1853.2,1856.33,10.478
1780498080000,2026-06-03 14:48:00,1856.33,1858.36,1853.63,1853.64,7.328
1780498260000,2026-06-03 14:51:00,1853.63,1858.37,1853.63,1857.81,5.5293
1780498440000,2026-06-03 14:54:00,1857.81,1858.82,1854.83,1854.83,3.8618
1780498620000,2026-06-03 14:57:00,1854.23,1857.74,1854.23,1857.74,3.197
1780498800000,2026-06-03 15:00:00,1857.74,1858.74,1856.43,1856.62,4.5287
1780498980000,2026-06-03 15:03:00,1857.59,1858.46,1852.3,1852.3,4.798
1780499160000,2026-06-03 15:06:00,1852.97,1853.04,1848.74,1848.82,4.9383
1780499340000,2026-06-03 15:09:00,1850.46,1853.47,1850.46,1851.27,3.7395
1780499520000,2026-06-03 15:12:00,1849.36,1851.34,1848.36,1851.04,3.6199
1780499700000,2026-06-03 15:15:00,1851.19,1852.61,1848.55,1848.55,17.1781
1780499880000,2026-06-03 15:18:00,1847.97,1847.97,1845.87,1845.87,4.2665
1780500060000,2026-06-03 15:21:00,1845.87,1847.81,1845.01,1847.81,9.1033
1780500240000,2026-06-03 15:24:00,1847.81,1849.88,1845.97,1849.88,5.2283
1780500420000,2026-06-03 15:27:00,1849.89,1854.85,1849.89,1853.72,1.0563
1780500600000,2026-06-03 15:30:00,1853.47,1855.68,1850.36,1850.36,19.1024
1780500780000,2026-06-03 15:33:00,1850.36,1850.36,1846.08,1847.58,20.1096
1780500960000,2026-06-03 15:36:00,1847.59,1849.41,1843.49,1843.49,14.1388
1780501140000,2026-06-03 15:39:00,1844.39,1845.9,1843.88,1843.88,19.5568
1780501320000,2026-06-03 15:42:00,1843.74,1846.96,1843.73,1846.62,0.5026
1780501500000,2026-06-03 15:45:00,1845.01,1846.27,1837.62,1838.72,11.4609
1780501680000,2026-06-03 15:48:00,1839.05,1843.21,1838.81,1843.2,7.2122
1780501860000,2026-06-03 15:51:00,1842.55,1842.55,1839.69,1840.54,3.2228
1780502040000,2026-06-03 15:54:00,1839.07,1840.44,1836.84,1838.91,3.5977
1780502220000,2026-06-03 15:57:00,1838.81,1838.89,1836.37,1836.4,3.1349
1780502400000,2026-06-03 16:00:00,1836.41,1838.57,1832.16,1832.8,5.6456
1780502580000,2026-06-03 16:03:00,1833.63,1842.09,1833.63,1842.09,4.3864
1780502760000,2026-06-03 16:06:00,1840.39,1843.07,1831.98,1834.93,2.8941
1780502940000,2026-06-03 16:09:00,1835.03,1840.5,1835.03,1840.49,4.8711
1780503120000,2026-06-03 16:12:00,1840.24,1840.24,1833.38,1836.38,2.2421
1780503300000,2026-06-03 16:15:00,1836.11,1837.84,1836.09,1836.5,6.1612
1780503480000,2026-06-03 16:18:00,1833.49,1833.49,1830.11,1830.11,2.2751
1780503660000,2026-06-03 16:21:00,1830.03,1830.03,1821.47,1821.47,14.8301
1780503840000,2026-06-03 16:24:00,1821.33,1821.57,1814.15,1814.15,5.7856
1780504020000,2026-06-03 16:27:00,1814.07,1821.41,1812.29,1818.83,8.809
1780504200000,2026-06-03 16:30:00,1820.93,1820.93,1817.86,1820.92,3.3754
1780504380000,2026-06-03 16:33:00,1819.34,1823.62,1819.18,1819.18,1.0165
1780504560000,2026-06-03 16:36:00,1819.17,1827.77,1819.17,1825.96,2.0165
1780504740000,2026-06-03 16:39:00,1825.33,1827.95,1824.74,1827.63,3.9609
1780504920000,2026-06-03 16:42:00,1826.61,1828.8,1825.17,1828.23,1.8803
1780505100000,2026-06-03 16:45:00,1828.76,1832.55,1827.72,1832.54,4.1628
1780505280000,2026-06-03 16:48:00,1832.31,1832.32,1827.42,1828.77,5.8003
1780505460000,2026-06-03 16:51:00,1828.08,1829.81,1826.24,1828.99,2.3499
1780505640000,2026-06-03 16:54:00,1828.88,1832.82,1828.88,1831.95,3.7494
1780505820000,2026-06-03 16:57:00,1832.82,1833.03,1831.74,1832.64,2.6714
1780506000000,2026-06-03 17:00:00,1832.65,1833.28,1829.81,1829.81,1.5014
1780506180000,2026-06-03 17:03:00,1828.28,1828.28,1823.51,1824.2,5.3703
1780506360000,2026-06-03 17:06:00,1822.94,1822.94,1820.04,1820.75,1.6908
1780506540000,2026-06-03 17:09:00,1820.5,1822.52,1819.67,1821.65,9.4283
1780506720000,2026-06-03 17:12:00,1821.72,1822.32,1820.24,1821.19,0.5665
1780506900000,2026-06-03 17:15:00,1820.1,1823.14,1820.09,1822.99,2.3758
1780507080000,2026-06-03 17:18:00,1822.39,1826.94,1822.39,1826.46,2.2401
1780507260000,2026-06-03 17:21:00,1825.54,1826.17,1824.78,1824.78,2.4123
1780507440000,2026-06-03 17:24:00,1824.26,1825.64,1823.46,1824.56,3.5115
1780507620000,2026-06-03 17:27:00,1826.17,1829.27,1826.17,1829.27,1.9768
1780507800000,2026-06-03 17:30:00,1829.46,1832.04,1827.41,1832.04,1.0879
1780507980000,2026-06-03 17:33:00,1832.04,1838.58,1832.04,1837.61,5.6029
1780508160000,2026-06-03 17:36:00,1837.07,1837.08,1834.43,1835.85,3.6857
1780508340000,2026-06-03 17:39:00,1836.13,1838.95,1836.13,1836.85,1.4485
1780508520000,2026-06-03 17:42:00,1837.62,1837.88,1836.0,1836.18,13.1839
1780508700000,2026-06-03 17:45:00,1836.13,1836.13,1832.21,1832.21,14.6661
1780508880000,2026-06-03 17:48:00,1832.21,1832.34,1828.0,1828.0,5.7101
1780509060000,2026-06-03 17:51:00,1827.65,1829.22,1824.46,1824.46,4.5366
1780509240000,2026-06-03 17:54:00,1824.47,1827.39,1823.96,1826.39,6.3224
1780509420000,2026-06-03 17:57:00,1826.86,1829.33,1826.73,1828.53,1.9829
1780509600000,2026-06-03 18:00:00,1828.54,1832.42,1828.54,1832.42,1.0977
1780509780000,2026-06-03 18:03:00,1832.42,1832.42,1830.89,1832.15,1.485
1780509960000,2026-06-03 18:06:00,1831.1,1831.95,1830.51,1830.53,2.1532
1780510140000,2026-06-03 18:09:00,1832.21,1832.22,1826.81,1826.81,2.3802
1780510320000,2026-06-03 18:12:00,1825.84,1828.97,1825.67,1828.97,43.6261
1780510500000,2026-06-03 18:15:00,1827.17,1827.88,1823.02,1823.76,43.3655
1780510680000,2026-06-03 18:18:00,1823.75,1824.42,1821.77,1821.77,61.2841
1780510860000,2026-06-03 18:21:00,1823.79,1825.0,1822.85,1823.59,0.8329
1780511040000,2026-06-03 18:24:00,1823.5,1824.99,1823.5,1823.95,45.1419
1780511220000,2026-06-03 18:27:00,1823.96,1826.0,1823.96,1825.43,21.2844
1780511400000,2026-06-03 18:30:00,1825.84,1827.92,1824.74,1827.08,2.9864
1780511580000,2026-06-03 18:33:00,1827.08,1827.54,1824.06,1824.3,1.5032
1780511760000,2026-06-03 18:36:00,1824.58,1827.53,1823.24,1827.53,3.9348
