timestamp,datetime,open,high,low,close,volume
1780493580000,2026-06-03 13:33:00,67101.71,67101.71,67101.71,67101.71,8e-05
1780493760000,2026-06-03 13:36:00,66974.01,67040.09,66890.41,66982.39,58.89658
1780493940000,2026-06-03 13:39:00,66982.4,76707.8,66911.2,66911.21,12.52608
1780494120000,2026-06-03 13:42:00,66911.21,66911.21,66718.0,66744.29,1.74457
1780494300000,2026-06-03 13:45:00,66744.28,66808.28,59521.6,66640.25,1.09932
1780494480000,2026-06-03 13:48:00,66640.0,66858.0,66640.0,66858.0,10.15629
1780494660000,2026-06-03 13:51:00,66858.0,67036.45,66857.99,66989.04,6.69793
1780494840000,2026-06-03 13:54:00,66989.05,66989.05,57163.15,65418.35,2.27123
1780495020000,2026-06-03 13:57:00,65418.35,65418.35,65418.35,65418.35,0.0
1780495200000,2026-06-03 14:00:00,53809.74,60033.19,44124.96,56747.62,1.76898
1780495380000,2026-06-03 14:03:00,55020.18,60122.28,44269.07,51791.86,1.1308
1780495560000,2026-06-03 14:06:00,51791.86,60008.5,43388.73,44489.73,0.94978
1780495740000,2026-06-03 14:09:00,45530.42,58497.35,42571.7,56305.1,0.82844
1780495920000,2026-06-03 14:12:00,56871.1,61015.52,43033.71,53451.04,0.78743
1780496100000,2026-06-03 14:15:00,58483.79,62980.17,45658.83,58184.1,1.37105
1780496280000,2026-06-03 14:18:00,58184.1,64000.0,47012.19,51398.8,1.02414
1780496460000,2026-06-03 14:21:00,49268.82,62232.7,46187.64,54040.13,0.81883
1780496640000,2026-06-03 14:24:00,53776.86,61365.47,44958.65,50243.83,0.78558
1780496820000,2026-06-03 14:27:00,50243.83,61422.22,45267.25,45397.7,0.46286
1780497000000,2026-06-03 14:30:00,45389.39,59773.5,42673.85,42673.85,1.75775
1780497180000,2026-06-03 14:33:00,43447.5,55382.43,41176.1,55296.77,0.1885
1780497360000,2026-06-03 14:36:00,56020.4,62609.2,45579.06,60177.7,1.39868
1780497540000,2026-06-03 14:39:00,51726.0,60449.22,44955.69,44955.69,0.25114
1780497720000,2026-06-03 14:42:00,44773.62,54940.8,40697.33,40812.38,0.68129
1780497900000,2026-06-03 14:45:00,42244.39,55244.3,40106.2,52513.3,1.46103
1780498080000,2026-06-03 14:48:00,55836.2,56116.48,42010.64,43803.36,0.0989
1780498260000,2026-06-03 14:51:00,43803.36,43803.36,43803.36,43803.36,0.0
1780498440000,2026-06-03 14:54:00,40545.78,50166.37,35456.7,47521.96,0.86162
1780498620000,2026-06-03 14:57:00,47436.52,48690.89,35608.2,35725.7,0.65475
1780498800000,2026-06-03 15:00:00,35515.63,47233.07,33478.9,34639.17,0.68927
1780498980000,2026-06-03 15:03:00,34639.17,43803.36,30923.38,31171.94,0.8332
1780499160000,2026-06-03 15:06:00,31171.94,39199.53,28506.3,28726.98,0.70479
1780499340000,2026-06-03 15:09:00,28511.2,34068.7,25108.07,25309.0,0.87697
1780499520000,2026-06-03 15:12:00,25309.0,29025.35,22812.3,24822.22,0.5581
1780499700000,2026-06-03 15:15:00,24822.22,24822.22,24822.22,24822.22,0.0
1780499880000,2026-06-03 15:18:00,30970.57,31228.1,22869.48,22869.48,0.6782
1780500060000,2026-06-03 15:21:00,23183.7,29331.54,21525.78,22134.29,0.88184
1780500240000,2026-06-03 15:24:00,22071.82,24878.52,19492.5,20997.96,0.98447
1780500420000,2026-06-03 15:27:00,20997.96,24487.0,17692.92,17820.89,1.0413
1780500600000,2026-06-03 15:30:00,17820.89,23055.38,16683.39,16866.72,1.1238
1780500780000,2026-06-03 15:33:00,16866.72,17741.2,14154.81,14154.81,1.08492
1780500960000,2026-06-03 15:36:00,14154.81,16344.96,12454.89,12454.89,1.02658
1780501140000,2026-06-03 15:39:00,12453.04,15327.0,11788.77,14424.2,0.3906
1780501320000,2026-06-03 15:42:00,14424.2,14424.2,14424.2,14424.2,0.0
1780501500000,2026-06-03 15:45:00,16012.36,16093.1,11298.54,11315.71,1.34166
